datetime,consumption,production,nuclear,wind,hydroelectric,oil_gas,coal,solar,biomass
2024-03-08 09:00:00,7622,7129,1383,597,2460,1722,755,173,37
2024-03-08 10:00:00,7433,7179,1390,621,2408,1701,744,278,37
2024-03-08 11:00:00,7403,7065,1350,546,2354,1692,740,344,38
2024-03-08 12:00:00,7140,6809,1361,397,2159,1691,752,411,37
2024-03-08 13:00:00,7209,6540,1365,265,2018,1698,749,407,37
2024-03-08 14:00:00,7165,6542,1303,182,2210,1707,755,346,36
2024-03-08 15:00:00,7204,6517,1334,119,2310,1724,770,220,35
2024-03-08 16:00:00,7316,6449,1382,75,2347,1722,781,106,35
2024-03-08 17:00:00,7521,6542,1378,59,2517,1758,772,20,38
2024-03-08 18:00:00,7800,6667,1378,40,2682,1752,776,0,39
2024-03-08 19:00:00,7935,6563,1376,29,2616,1741,762,0,39
2024-03-08 20:00:00,7749,6600,1381,34,2637,1743,767,0,38
2024-03-08 21:00:00,7326,6485,1380,32,2587,1701,747,0,38
2024-03-08 22:00:00,6837,6507,1379,62,2550,1711,769,0,37
2024-03-08 23:00:00,6380,6257,1382,110,2276,1702,748,0,37
2024-03-09 00:00:00,6079,5589,1387,119,1558,1740,750,0,36
2024-03-09 01:00:00,5834,4930,1398,140,1356,1256,740,0,36
2024-03-09 02:00:00,5646,4875,1401,153,1294,1250,740,0,36
2024-03-09 03:00:00,5634,4899,1401,154,1305,1262,741,0,36
2024-03-09 04:00:00,5677,5021,1400,164,1395,1270,755,0,37
2024-03-09 05:00:00,5789,5040,1404,188,1372,1271,766,0,38
2024-03-09 06:00:00,5821,4987,1400,196,1356,1243,756,0,36
2024-03-09 07:00:00,6030,5424,1400,124,1805,1244,754,58,37
2024-03-09 08:00:00,6157,5551,1400,107,1804,1229,727,247,36
2024-03-09 09:00:00,5901,5464,1398,132,1531,1185,643,536,38
2024-03-09 10:00:00,5580,5849,1400,172,1610,1188,654,782,37
2024-03-09 11:00:00,5441,5609,1403,97,1513,1052,642,865,36
2024-03-09 12:00:00,5217,5699,1402,123,1497,1065,642,929,36
2024-03-09 13:00:00,5206,5256,1396,85,1198,1057,652,830,36
2024-03-09 14:00:00,5257,5375,1400,71,1411,1079,655,720,36
2024-03-09 15:00:00,5366,5357,1402,45,1539,1090,669,575,34
2024-03-09 16:00:00,5830,5371,1404,46,1607,1224,676,379,35
2024-03-09 17:00:00,6254,5551,1403,71,2004,1223,698,116,35
2024-03-09 18:00:00,6906,5926,1399,79,2399,1279,737,0,33
2024-03-09 19:00:00,7184,6024,1400,108,2457,1277,752,0,29
2024-03-09 20:00:00,6979,6422,1401,159,2747,1308,778,0,31
2024-03-09 21:00:00,6721,6367,1401,221,2674,1278,764,0,30
2024-03-09 22:00:00,6250,6200,1400,301,2453,1256,763,0,29
2024-03-09 23:00:00,5843,6002,1401,339,2182,1276,777,0,29
2024-03-10 00:00:00,5516,5256,1400,335,1473,1268,753,0,29
2024-03-10 01:00:00,5366,5223,1399,328,1489,1233,746,0,28
2024-03-10 02:00:00,5244,5183,1399,389,1388,1236,744,0,28
2024-03-10 03:00:00,5211,5154,1403,370,1364,1238,754,0,28
2024-03-10 04:00:00,5161,5111,1402,299,1436,1231,718,0,28
2024-03-10 05:00:00,5279,5188,1399,358,1449,1236,719,0,28
2024-03-10 06:00:00,5273,5299,1400,473,1452,1235,710,1,28
2024-03-10 07:00:00,5312,5519,1399,469,1616,1209,711,86,28
2024-03-10 08:00:00,5402,5684,1399,385,1715,1225,723,208,28
2024-03-10 09:00:00,5318,5890,1402,308,1780,1244,732,393,29
2024-03-10 10:00:00,5075,6063,1400,431,1679,1218,747,558,30
2024-03-10 11:00:00,4818,6020,1401,548,1456,1210,664,710,30
2024-03-10 12:00:00,4797,6003,1401,614,1359,1208,664,727,28
2024-03-10 13:00:00,4780,5858,1396,740,1111,1201,664,716,28
2024-03-10 14:00:00,4693,5857,1401,784,1116,1207,662,657,28
2024-03-10 15:00:00,4940,5832,1401,955,1022,1210,672,542,28
2024-03-10 16:00:00,5281,6164,1401,1194,1351,1212,681,298,27
2024-03-10 17:00:00,5753,6354,1404,1355,1547,1232,719,67,28
2024-03-10 18:00:00,6360,6995,1403,1558,2029,1254,720,1,29
2024-03-10 19:00:00,6704,7214,1402,1740,2050,1255,721,0,29
2024-03-10 20:00:00,6640,7321,1398,1890,2037,1245,719,0,31
2024-03-10 21:00:00,6351,7164,1401,1776,1974,1259,724,0,29
2024-03-10 22:00:00,5901,6972,1396,1855,1780,1206,707,0,28
2024-03-10 23:00:00,5526,6935,1395,1878,1705,1216,713,0,28
2024-03-11 00:00:00,5305,6544,1400,1843,1328,1226,719,0,28
2024-03-11 01:00:00,5103,6230,1395,1674,1150,1234,749,0,28
2024-03-11 02:00:00,5063,6139,1396,1600,1138,1227,750,0,28
2024-03-11 03:00:00,5033,6073,1394,1513,1155,1234,748,0,27
2024-03-11 04:00:00,5106,6043,1396,1586,1121,1187,727,0,28
2024-03-11 05:00:00,5487,6236,1399,1548,1262,1244,753,0,30
2024-03-11 06:00:00,6032,6550,1396,1409,1687,1271,759,0,28
2024-03-11 07:00:00,6921,7152,1399,1555,2080,1279,758,51,27
2024-03-11 08:00:00,7484,7675,1400,1753,2312,1279,804,99,27
2024-03-11 09:00:00,7623,7997,1359,2047,2291,1270,813,189,28
2024-03-11 10:00:00,7621,8276,1343,2152,2386,1280,808,276,29
2024-03-11 11:00:00,7437,8298,1347,2240,2243,1265,815,351,34
2024-03-11 12:00:00,7268,8194,1321,2469,1954,1233,841,333,38
2024-03-11 13:00:00,7339,8209,1355,2603,1848,1244,810,308,40
2024-03-11 14:00:00,7267,8212,1327,2439,1981,1300,880,242,40
2024-03-11 15:00:00,7190,8366,1359,2612,2057,1275,824,197,40
2024-03-11 16:00:00,7282,8355,1334,2585,2102,1320,880,92,40
2024-03-11 17:00:00,7357,8357,1323,2563,2173,1363,870,23,40
2024-03-11 18:00:00,7754,9031,1353,2751,2492,1558,830,0,46
2024-03-11 19:00:00,7942,9235,1360,2666,2598,1738,825,0,47
2024-03-11 20:00:00,7742,9199,1358,2654,2601,1721,813,0,48
2024-03-11 21:00:00,7409,8936,1363,2680,2381,1689,773,0,48
2024-03-11 22:00:00,6620,8546,1368,2478,2156,1700,797,0,48
2024-03-11 23:00:00,6111,8307,1365,2461,1945,1683,806,0,48
2024-03-12 00:00:00,5895,7718,1367,2345,1423,1721,816,0,48
2024-03-12 01:00:00,5672,7413,1373,2366,1181,1626,819,0,47
2024-03-12 02:00:00,5567,7434,1374,2306,1247,1629,818,0,48
2024-03-12 03:00:00,5494,7403,1376,2279,1254,1632,814,0,47
2024-03-12 04:00:00,5550,7488,1382,2359,1261,1625,813,0,48
2024-03-12 05:00:00,5818,7552,1382,2338,1330,1635,818,0,50
2024-03-12 06:00:00,6325,7694,1384,2192,1590,1659,821,0,48
2024-03-12 07:00:00,7093,8543,1380,2166,2427,1681,814,25,48
2024-03-12 08:00:00,7506,8737,1380,2254,2513,1675,804,60,50
2024-03-12 09:00:00,7900,8706,1366,2255,2416,1695,825,97,49
2024-03-12 10:00:00,7769,8763,1372,2375,2330,1617,861,156,50
2024-03-12 11:00:00,7615,8633,1383,2389,2239,1579,804,188,50
2024-03-12 12:00:00,7557,8698,1385,2359,2271,1584,819,233,48
2024-03-12 13:00:00,7516,8418,1385,2479,1834,1577,809,286,47
2024-03-12 14:00:00,7305,8152,1391,2094,1904,1621,806,287,47
2024-03-12 15:00:00,7150,7994,1387,1839,1978,1670,847,224,47
2024-03-12 16:00:00,7139,7822,1388,1437,2249,1686,865,148,47
2024-03-12 17:00:00,7305,7699,1393,1261,2409,1680,859,48,48
2024-03-12 18:00:00,7626,7643,1393,1117,2515,1736,829,1,49
2024-03-12 19:00:00,7802,7415,1392,937,2497,1718,821,0,49
2024-03-12 20:00:00,7683,7372,1388,737,2654,1722,820,0,49
2024-03-12 21:00:00,7325,7122,1388,505,2614,1732,832,0,48
2024-03-12 22:00:00,6649,6904,1393,414,2521,1694,833,0,48
2024-03-12 23:00:00,6226,6654,1394,403,2275,1702,827,0,47
2024-03-13 00:00:00,5899,5792,1391,280,1537,1719,816,0,48
2024-03-13 01:00:00,5696,5544,1395,236,1442,1628,796,0,47
2024-03-13 02:00:00,5541,5465,1391,176,1441,1618,791,0,48
2024-03-13 03:00:00,5585,5403,1392,133,1433,1610,787,0,48
2024-03-13 04:00:00,5718,5358,1396,138,1373,1627,777,0,49
2024-03-13 05:00:00,5861,5439,1393,118,1448,1631,801,0,48
2024-03-13 06:00:00,6389,5513,1391,94,1579,1632,768,0,48
2024-03-13 07:00:00,7115,6538,1393,77,2575,1682,744,17,49
2024-03-13 08:00:00,7677,6652,1394,72,2580,1703,777,75,50
2024-03-13 09:00:00,7852,6452,1392,77,2349,1661,772,149,51
2024-03-13 10:00:00,7727,6423,1372,103,2211,1658,832,196,49
2024-03-13 11:00:00,7556,6591,1381,157,2208,1663,873,256,51
2024-03-13 12:00:00,7514,6725,1382,245,2241,1681,851,271,53
2024-03-13 13:00:00,7569,6614,1382,213,2164,1695,853,250,56
2024-03-13 14:00:00,7456,6626,1361,250,2233,1676,850,198,56
2024-03-13 15:00:00,7378,6682,1345,353,2253,1700,833,140,56
2024-03-13 16:00:00,7381,6455,1376,334,2056,1694,846,89,56
2024-03-13 17:00:00,7517,6664,1351,367,2311,1696,862,19,56
2024-03-13 18:00:00,7730,6943,1362,376,2553,1727,861,1,58
2024-03-13 19:00:00,7982,7118,1369,416,2681,1733,859,0,59
2024-03-13 20:00:00,7727,7184,1371,396,2773,1726,856,0,59
2024-03-13 21:00:00,7479,7118,1383,430,2697,1723,827,0,57
2024-03-13 22:00:00,6776,6875,1383,524,2449,1671,791,0,56
2024-03-13 23:00:00,6274,6839,1384,569,2368,1662,800,0,57
2024-03-14 00:00:00,5966,6179,1382,693,1561,1699,790,0,54
2024-03-14 01:00:00,5788,6356,1384,878,1621,1613,802,0,58
2024-03-14 02:00:00,5678,6448,1388,1124,1484,1624,770,0,58
2024-03-14 03:00:00,5619,6432,1386,1166,1455,1621,745,0,58
2024-03-14 04:00:00,5661,6490,1388,1208,1475,1615,747,0,58
2024-03-14 05:00:00,5939,6562,1388,1149,1571,1643,751,0,58
2024-03-14 06:00:00,6470,6521,1390,1080,1609,1632,751,0,58
2024-03-14 07:00:00,7186,7308,1388,967,2463,1676,727,28,57
2024-03-14 08:00:00,7632,7319,1389,927,2440,1655,723,128,57
2024-03-14 09:00:00,7625,7043,1314,802,2234,1651,764,234,58
2024-03-14 10:00:00,7511,7088,1310,769,2215,1646,795,292,57
2024-03-14 11:00:00,7412,7112,1330,857,2098,1628,767,373,57
2024-03-14 12:00:00,7328,7125,1312,897,2075,1665,768,346,58
2024-03-14 13:00:00,7345,7011,1357,872,2009,1639,782,294,57
2024-03-14 14:00:00,7315,6967,1322,832,2042,1662,779,273,56
2024-03-14 15:00:00,7286,6980,1358,786,2182,1667,745,184,57
2024-03-14 16:00:00,7408,6996,1298,692,2379,1668,795,105,57
2024-03-14 17:00:00,7452,7181,1348,663,2504,1662,915,30,58
2024-03-14 18:00:00,7711,7135,1367,671,2307,1704,1026,0,58
2024-03-14 19:00:00,7902,7189,1365,640,2435,1710,979,0,59
2024-03-14 20:00:00,7674,7353,1370,584,2679,1707,954,0,58
2024-03-14 21:00:00,7350,7112,1362,444,2648,1683,919,0,57
2024-03-14 22:00:00,6720,6920,1367,366,2620,1678,832,0,57
2024-03-14 23:00:00,6281,6540,1372,378,2273,1679,781,0,56
2024-03-15 00:00:00,5954,5910,1378,450,1545,1715,766,0,57
2024-03-15 01:00:00,5844,6279,1384,512,1928,1623,773,0,57
2024-03-15 02:00:00,5673,6283,1383,521,1908,1633,780,0,57
2024-03-15 03:00:00,5704,6315,1387,542,1917,1629,784,0,57
2024-03-15 04:00:00,5699,6257,1387,485,1913,1636,780,0,57
2024-03-15 05:00:00,5943,6213,1396,389,1931,1652,786,0,58
2024-03-15 06:00:00,6516,6506,1398,375,2193,1647,834,0,57
2024-03-15 07:00:00,7148,6948,1397,315,2578,1709,858,32,58
2024-03-15 08:00:00,7602,7153,1399,243,2759,1703,862,128,58
2024-03-15 09:00:00,7621,6847,1331,277,2490,1603,842,243,58
2024-03-15 10:00:00,7504,6717,1327,332,2299,1540,807,352,57
2024-03-15 11:00:00,7199,6672,1359,466,2070,1535,765,420,57
2024-03-15 12:00:00,7070,6756,1345,539,2040,1569,757,447,58
2024-03-15 13:00:00,7088,6923,1345,475,2250,1570,764,460,57
2024-03-15 14:00:00,6979,7087,1358,390,2427,1664,772,415,59
2024-03-15 15:00:00,6912,6931,1358,354,2430,1635,793,301,59
2024-03-15 16:00:00,7087,6969,1366,234,2657,1663,794,193,58
2024-03-15 17:00:00,7221,6850,1365,131,2740,1668,815,71,58
2024-03-15 18:00:00,7541,6944,1359,109,2943,1649,822,1,59
2024-03-15 19:00:00,7810,7026,1370,60,3000,1705,834,0,58
2024-03-15 20:00:00,7652,6904,1373,63,2883,1703,823,0,59
2024-03-15 21:00:00,7240,6781,1375,59,2778,1678,832,0,58
2024-03-15 22:00:00,6709,6538,1375,52,2644,1658,749,0,58
2024-03-15 23:00:00,6220,6484,1376,61,2595,1672,722,0,57
2024-03-16 00:00:00,5871,5623,1375,69,1700,1702,721,0,57
2024-03-16 01:00:00,5599,5783,1386,99,1891,1614,735,0,57
2024-03-16 02:00:00,5537,5874,1387,171,1893,1621,743,0,58
2024-03-16 03:00:00,5462,5907,1391,232,1881,1612,735,0,57
2024-03-16 04:00:00,5506,5979,1387,247,1901,1642,746,0,58
2024-03-16 05:00:00,5626,6001,1389,257,1924,1630,743,0,58
2024-03-16 06:00:00,5676,5862,1389,176,1897,1613,726,1,59
2024-03-16 07:00:00,5984,6188,1390,94,2196,1626,727,95,57
2024-03-16 08:00:00,6036,6454,1393,49,2301,1622,727,304,57
2024-03-16 09:00:00,5957,6535,1392,42,2172,1597,692,576,57
2024-03-16 10:00:00,5800,6415,1396,45,1976,1577,668,692,57
2024-03-16 11:00:00,5586,6392,1390,20,1966,1498,669,792,57
2024-03-16 12:00:00,5515,6382,1392,4,2025,1367,676,857,56
2024-03-16 13:00:00,5482,6370,1391,0,1997,1416,674,837,54
2024-03-16 14:00:00,5417,6405,1392,0,1983,1508,668,799,55
2024-03-16 15:00:00,5587,6322,1391,1,2010,1584,671,609,57
2024-03-16 16:00:00,5927,6191,1392,9,2075,1606,671,376,57
2024-03-16 17:00:00,6294,6291,1389,16,2355,1654,686,129,56
2024-03-16 18:00:00,6833,6564,1397,27,2705,1665,705,3,59
2024-03-16 19:00:00,7196,6760,1393,47,2704,1677,872,0,59
2024-03-16 20:00:00,7102,6763,1394,100,2699,1675,832,0,59
2024-03-16 21:00:00,6780,6670,1396,111,2655,1698,752,0,58
2024-03-16 22:00:00,6286,6551,1393,122,2530,1683,765,0,57
2024-03-16 23:00:00,5881,6416,1394,140,2364,1698,761,0,57
2024-03-17 00:00:00,5538,5871,1396,140,1832,1683,763,0,57
2024-03-17 01:00:00,5333,5444,1396,155,1856,1223,756,0,57
2024-03-17 02:00:00,5172,5321,1398,148,1776,1211,730,0,58
2024-03-17 03:00:00,5160,5320,1396,139,1783,1218,727,0,58
2024-03-17 04:00:00,5236,5319,1396,128,1784,1223,731,0,59
2024-03-17 05:00:00,5217,5304,1397,124,1776,1215,730,0,58
2024-03-17 06:00:00,5219,5329,1395,117,1815,1215,723,4,58
2024-03-17 07:00:00,5351,5836,1396,152,2192,1222,719,95,58
2024-03-17 08:00:00,5341,5956,1394,146,2166,1190,694,306,59
2024-03-17 09:00:00,5407,5985,1393,128,2091,1194,675,440,58
2024-03-17 10:00:00,5191,6152,1393,224,2064,1176,668,567,58
2024-03-17 11:00:00,4909,6264,1397,308,2003,1164,663,670,58
2024-03-17 12:00:00,4870,6320,1395,343,1928,1165,664,759,57
2024-03-17 13:00:00,4831,6288,1395,346,1911,1169,679,729,58
2024-03-17 14:00:00,4827,6330,1397,492,1908,1176,670,624,58
2024-03-17 15:00:00,5009,6325,1395,589,1914,1172,669,523,60
2024-03-17 16:00:00,5396,6386,1395,647,2087,1192,676,323,62
2024-03-17 17:00:00,5763,6439,1396,694,2246,1198,736,104,62
2024-03-17 18:00:00,6327,6618,1398,897,2318,1200,734,3,64
2024-03-17 19:00:00,6721,6942,1397,1015,2504,1221,738,0,66
2024-03-17 20:00:00,6634,6901,1397,937,2543,1211,745,0,66
2024-03-17 21:00:00,6273,6651,1396,869,2360,1221,739,0,66
2024-03-17 22:00:00,5934,6553,1399,914,2227,1212,733,0,68
2024-03-17 23:00:00,5595,6528,1397,888,2202,1225,749,0,67
2024-03-18 00:00:00,5297,6002,1394,862,1707,1213,760,0,67
2024-03-18 01:00:00,5160,6176,1397,773,1956,1210,773,0,66
2024-03-18 02:00:00,5106,5884,1397,559,1881,1211,770,0,66
2024-03-18 03:00:00,5037,5910,1393,465,1994,1227,768,0,64
2024-03-18 04:00:00,5101,5849,1394,464,1949,1226,754,0,63
2024-03-18 05:00:00,5397,5958,1395,523,1996,1217,765,0,63
2024-03-18 06:00:00,6078,5985,1394,477,1971,1307,762,3,65
2024-03-18 07:00:00,6755,6448,1397,469,2297,1359,767,92,64
2024-03-18 08:00:00,7129,6977,1394,491,2287,1677,766,298,63
2024-03-18 09:00:00,6993,6805,1335,445,2179,1608,665,507,65
2024-03-18 10:00:00,6827,6908,1334,268,2248,1623,676,689,66
2024-03-18 11:00:00,6562,6607,1338,144,2053,1611,660,748,65
2024-03-18 12:00:00,6474,6521,1340,43,2022,1618,650,779,63
2024-03-18 13:00:00,6501,6482,1363,9,2002,1603,666,774,63
2024-03-18 14:00:00,6410,6583,1327,5,2136,1619,669,757,65
2024-03-18 15:00:00,6463,6549,1373,20,2156,1629,675,629,65
2024-03-18 16:00:00,6631,6385,1319,21,2299,1623,669,386,65
2024-03-18 17:00:00,6990,6355,1341,46,2401,1638,738,122,67
2024-03-18 18:00:00,7411,6526,1366,96,2557,1663,763,9,68
2024-03-18 19:00:00,7746,6746,1366,193,2673,1679,769,0,65
2024-03-18 20:00:00,7578,6777,1370,249,2665,1660,767,0,66
2024-03-18 21:00:00,7218,6804,1368,265,2656,1672,775,0,65
2024-03-18 22:00:00,6645,6654,1371,279,2501,1666,776,0,64
2024-03-18 23:00:00,6169,6551,1373,283,2379,1671,790,0,64
2024-03-19 00:00:00,5872,6139,1377,386,1858,1677,773,0,64
2024-03-19 01:00:00,5675,5992,1382,314,1897,1594,742,0,64
2024-03-19 02:00:00,5638,5994,1392,256,1919,1609,753,0,66
2024-03-19 03:00:00,5589,6005,1389,242,1923,1623,755,0,66
2024-03-19 04:00:00,5758,6126,1393,363,1934,1616,756,0,65
2024-03-19 05:00:00,6007,6327,1390,502,1951,1623,795,0,66
2024-03-19 06:00:00,6534,6655,1391,644,2105,1606,835,7,66
2024-03-19 07:00:00,7013,7252,1394,699,2494,1671,864,64,67
2024-03-19 08:00:00,7426,7568,1395,923,2487,1648,821,227,68
2024-03-19 09:00:00,7408,7527,1322,1028,2325,1632,768,385,64
2024-03-19 10:00:00,7213,7468,1317,802,2402,1648,786,445,63
2024-03-19 11:00:00,7001,7384,1341,687,2356,1656,793,486,65
2024-03-19 12:00:00,6936,7169,1365,503,2261,1650,798,526,65
2024-03-19 13:00:00,7053,7146,1365,421,2271,1666,827,529,65
2024-03-19 14:00:00,6965,7098,1354,375,2320,1653,838,488,68
2024-03-19 15:00:00,6941,7018,1365,276,2338,1676,880,415,68
2024-03-19 16:00:00,7017,6784,1383,246,2309,1651,852,274,66
2024-03-19 17:00:00,7326,6966,1385,134,2744,1687,873,71,68
2024-03-19 18:00:00,7762,7162,1386,142,2964,1726,875,1,67
2024-03-19 19:00:00,8001,7251,1386,164,3029,1730,873,1,66
2024-03-19 20:00:00,7838,7114,1386,195,2886,1712,872,0,66
2024-03-19 21:00:00,7424,7077,1390,319,2761,1700,842,0,64
2024-03-19 22:00:00,6670,6823,1390,464,2472,1619,813,0,65
2024-03-19 23:00:00,6212,6737,1388,600,2294,1627,762,0,66
2024-03-20 00:00:00,6026,6494,1392,646,1915,1687,789,0,65
2024-03-20 01:00:00,5817,6589,1395,856,1991,1612,670,0,66
2024-03-20 02:00:00,5698,6663,1394,892,1990,1624,698,0,65
2024-03-20 03:00:00,5622,6699,1394,886,1971,1620,762,0,66
2024-03-20 04:00:00,5766,6831,1396,921,2068,1610,771,0,66
2024-03-20 05:00:00,6090,7035,1399,1022,2146,1620,782,0,66
2024-03-20 06:00:00,6607,7380,1401,1107,2345,1658,787,19,64
2024-03-20 07:00:00,7194,7990,1397,1391,2481,1659,793,203,65
2024-03-20 08:00:00,7188,8047,1399,1765,2093,1572,672,480,65
2024-03-20 09:00:00,6955,7944,1396,1625,1896,1584,647,728,67
2024-03-20 10:00:00,6646,7407,1392,1516,1344,1597,653,841,65
2024-03-20 11:00:00,6380,7161,1392,1234,1263,1604,661,938,67
2024-03-20 12:00:00,6281,7100,1374,1300,1165,1594,655,944,66
2024-03-20 13:00:00,6337,7379,1362,1455,1347,1574,651,921,66
2024-03-20 14:00:00,6367,7713,1364,1423,1805,1605,667,779,67
2024-03-20 15:00:00,6341,7604,1361,1448,1853,1612,680,581,67
2024-03-20 16:00:00,6665,7522,1371,1332,1986,1640,688,437,66
2024-03-20 17:00:00,7062,7738,1373,1466,2330,1648,690,161,66
2024-03-20 18:00:00,7620,7707,1385,803,2890,1680,874,6,68
2024-03-20 19:00:00,7892,7676,1383,733,2914,1678,898,0,67
2024-03-20 20:00:00,7665,7383,1384,531,2860,1687,855,0,67
2024-03-20 21:00:00,7208,7226,1392,421,2808,1692,848,0,65
2024-03-20 22:00:00,6536,7000,1392,337,2711,1652,843,0,66
2024-03-20 23:00:00,6182,6801,1391,349,2476,1668,851,0,65
2024-03-21 00:00:00,5989,6479,1392,461,2008,1701,854,0,64
2024-03-21 01:00:00,5829,6624,1393,617,2081,1618,851,0,65
2024-03-21 02:00:00,5679,6622,1390,612,2079,1619,856,0,67
2024-03-21 03:00:00,5667,6599,1402,514,2124,1629,863,0,67
2024-03-21 04:00:00,5767,6644,1400,470,2191,1641,877,0,68
2024-03-21 05:00:00,5880,6608,1400,433,2192,1644,871,0,67
2024-03-21 06:00:00,6357,6638,1397,435,2225,1631,872,11,66
2024-03-21 07:00:00,7229,7006,1398,336,2489,1694,863,158,66
2024-03-21 08:00:00,7298,7150,1399,319,2491,1652,846,370,70
2024-03-21 09:00:00,7127,7115,1325,355,2471,1466,812,616,68
2024-03-21 10:00:00,6817,7246,1322,626,2318,1310,861,738,70
2024-03-21 11:00:00,6451,7180,1311,936,1931,1258,823,851,68
2024-03-21 12:00:00,6263,7017,1298,915,1652,1255,866,960,69
2024-03-21 13:00:00,6366,6920,1345,685,1674,1241,880,1028,66
2024-03-21 14:00:00,6313,6959,1333,720,1828,1286,803,920,67
2024-03-21 15:00:00,6469,6948,1327,758,1914,1428,785,666,67
2024-03-21 16:00:00,6784,7041,1310,527,2329,1589,822,397,65
2024-03-21 17:00:00,7104,7120,1315,504,2559,1680,884,112,67
2024-03-21 18:00:00,7616,7254,1363,482,2700,1720,920,1,67
2024-03-21 19:00:00,7881,7230,1363,528,2729,1688,856,0,64
2024-03-21 20:00:00,7644,7082,1368,565,2630,1684,769,0,64
2024-03-21 21:00:00,7193,7022,1367,665,2474,1688,764,0,64
2024-03-21 22:00:00,6591,6961,1368,577,2478,1689,782,0,65
2024-03-21 23:00:00,6137,6707,1371,508,2248,1672,845,0,63
2024-03-22 00:00:00,5880,6215,1379,415,1811,1699,851,0,60
2024-03-22 01:00:00,5791,6106,1385,357,1868,1608,830,0,58
2024-03-22 02:00:00,5624,6250,1387,423,1925,1604,850,0,61
2024-03-22 03:00:00,5687,6202,1391,471,1868,1602,809,0,62
2024-03-22 04:00:00,5814,6162,1390,448,1857,1599,805,0,63
2024-03-22 05:00:00,6033,6261,1393,485,1885,1601,833,0,65
2024-03-22 06:00:00,6349,6199,1393,531,1802,1601,804,3,65
2024-03-22 07:00:00,6854,6614,1389,463,2170,1636,784,106,65
2024-03-22 08:00:00,7036,6729,1390,303,2184,1657,772,356,63
2024-03-22 09:00:00,6874,6979,1351,275,2258,1637,792,600,65
2024-03-22 10:00:00,6386,6683,1353,312,2066,1258,759,869,66
2024-03-22 11:00:00,6222,6637,1339,202,2118,1259,781,869,68
2024-03-22 12:00:00,6069,6563,1344,153,2024,1269,806,892,68
2024-03-22 13:00:00,6096,6498,1364,147,1963,1280,780,895,69
2024-03-22 14:00:00,6010,6528,1335,197,2004,1275,795,850,68
2024-03-22 15:00:00,6123,6463,1332,104,2220,1307,802,626,69
2024-03-22 16:00:00,6342,6293,1336,68,2372,1320,732,395,67
2024-03-22 17:00:00,6865,6837,1363,70,2705,1637,886,119,52
2024-03-22 18:00:00,7341,6880,1376,42,2892,1660,868,1,42
2024-03-22 19:00:00,7708,7115,1376,36,3078,1678,885,0,61
2024-03-22 20:00:00,7603,7046,1377,70,2978,1684,871,0,67
2024-03-22 21:00:00,7281,6904,1374,91,2833,1688,854,0,66
2024-03-22 22:00:00,6657,6571,1371,115,2471,1681,865,0,67
2024-03-22 23:00:00,6063,6476,1374,173,2327,1679,857,0,66
2024-03-23 00:00:00,5782,5907,1386,165,1811,1680,800,0,65
2024-03-23 01:00:00,5645,5281,1385,145,1673,1257,753,0,66
2024-03-23 02:00:00,5537,5301,1384,110,1722,1257,762,0,66
2024-03-23 03:00:00,5465,5295,1382,99,1729,1259,760,0,67
2024-03-23 04:00:00,5529,5348,1386,134,1733,1268,761,0,67
2024-03-23 05:00:00,5557,5388,1388,171,1730,1271,764,0,67
2024-03-23 06:00:00,5567,5488,1386,214,1784,1268,766,2,67
2024-03-23 07:00:00,5737,6003,1387,376,1993,1239,739,201,66
2024-03-23 08:00:00,5678,6156,1394,371,1875,1224,671,555,66
2024-03-23 09:00:00,5432,6279,1399,445,1749,1185,647,785,66
2024-03-23 10:00:00,5256,6293,1400,418,1640,1160,633,972,66
2024-03-23 11:00:00,5003,5601,1398,380,988,1118,636,1012,66
2024-03-23 12:00:00,4889,5739,1401,498,1080,1035,665,987,66
2024-03-23 13:00:00,4861,5678,1399,509,1007,1078,647,968,67
2024-03-23 14:00:00,4865,5498,1401,338,1063,1078,664,885,66
2024-03-23 15:00:00,5108,5625,1402,416,1179,1156,672,731,66
2024-03-23 16:00:00,5649,6226,1398,550,1913,1177,684,434,66
2024-03-23 17:00:00,6109,6255,1400,663,2102,1210,703,112,68
2024-03-23 18:00:00,6711,6666,1399,1041,2200,1204,742,0,66
2024-03-23 19:00:00,7086,7088,1397,1376,2316,1191,741,0,69
2024-03-23 20:00:00,6958,7156,1399,1488,2248,1210,744,0,68
2024-03-23 21:00:00,6519,7221,1397,1587,2225,1210,736,0,67
2024-03-23 22:00:00,6022,7093,1396,1647,2056,1206,722,0,67
2024-03-23 23:00:00,5596,6930,1399,1756,1832,1199,680,0,67
2024-03-24 00:00:00,5295,6551,1399,1850,1451,1159,612,0,67
2024-03-24 01:00:00,5098,6574,1400,1669,1612,1197,631,0,66
2024-03-24 02:00:00,5003,6400,1397,1420,1665,1212,640,0,67
2024-03-24 03:00:00,4982,6252,1397,1156,1770,1222,639,0,68
2024-03-24 04:00:00,4948,6244,1397,979,1945,1215,642,0,66
2024-03-24 05:00:00,4995,6236,1399,989,1939,1210,633,0,68
2024-03-24 06:00:00,5018,6211,1397,1157,1731,1203,634,22,67
2024-03-24 07:00:00,5208,6385,1396,1177,1818,1186,625,116,66
2024-03-24 08:00:00,5146,5476,1400,833,1032,1166,626,350,66
2024-03-24 09:00:00,5005,5237,1399,626,940,1099,559,546,67
